,ano,mes,valor,substancia,uf
2180,2020,6,47.195310000000000000,FERRO,MG
2181,2020,8,3713860.000000000000000000,FERRO,MG
2182,2020,2,104876.555000000000000000,FERRO,MG
2183,2020,5,73106.960000000000000000,FERRO,MG
2184,2020,9,73295.130000000000000000,FERRO,MA
2185,2020,11,1311.217800000000000000,FERRO,RJ
2186,2020,11,254896.160000000000000000,FERRO,MG
2187,2020,1,262002.730000000000000000,FERRO,MA
2188,2020,4,3217561.200000000000000000,FERRO,MG
2189,2020,4,251947.880000000000000000,FERRO,ES
2190,2020,7,76999.520000000000000000,FERRO,MG
2191,2020,8,521690.300000000000000000,FERRO,MG
2192,2020,3,28889.477000000000000000,FERRO,MG
2193,2020,5,2397911.000000000000000000,FERRO,MG
2194,2020,3,61161.090000000000000000,FERRO,MG
2195,2020,12,26.379143000000000000,FERRO,MG
2196,2020,2,55722.297000000000000000,FERRO,MA
2197,2020,7,61856.240000000000000000,FERRO,MA
2198,2020,2,198806.220000000000000000,FERRO,MG
2199,2020,7,79684.414000000000000000,FERRO,ES
2200,2020,11,1487305.600000000000000000,FERRO,MS
2201,2020,6,207761.050000000000000000,FERRO,MA
2202,2020,4,59357.570000000000000000,FERRO,MG
2203,2020,12,2157851.200000000000000000,FERRO,MA
2204,2020,6,833.399960000000000000,FERRO,MG
2205,2020,9,183104.340000000000000000,FERRO,ES
2206,2020,12,2762.315400000000000000,FERRO,RJ
2207,2020,10,871973.200000000000000000,FERRO,MG
2208,2020,3,45508.110000000000000000,FERRO,RJ
2209,2020,2,130612.586000000000000000,FERRO,ES
2210,2020,9,189988.500000000000000000,FERRO,ES
2211,2020,12,38058.816000000000000000,FERRO,MG
2212,2020,6,211882.770000000000000000,FERRO,SP
2213,2020,4,66491.680000000000000000,FERRO,MA
2214,2020,12,331629.440000000000000000,FERRO,MG
2215,2020,7,3041234.000000000000000000,FERRO,MG
2216,2020,9,1136203.100000000000000000,FERRO,BA
2217,2020,12,189742.390000000000000000,FERRO,GO
2218,2020,11,193553.500000000000000000,FERRO,MG
2219,2020,7,26041.725000000000000000,FERRO,ES
2220,2020,12,142149.700000000000000000,FERRO,MG
2221,2020,2,177236.840000000000000000,FERRO,MA
2222,2020,2,330.714660000000000000,FERRO,PB
2223,2020,9,24839.988000000000000000,FERRO,MG
2224,2020,6,109025.380000000000000000,FERRO,RJ
2225,2020,12,239545.890000000000000000,FERRO,MG
2226,2020,9,119415.680000000000000000,FERRO,RJ
2227,2020,6,67470.960000000000000000,FERRO,MG
2228,2020,7,51207.610000000000000000,FERRO,MG
2229,2020,7,55842.656000000000000000,FERRO,RJ
2230,2020,11,1837.161000000000000000,FERRO,SC
2231,2020,6,55.666390000000000000,FERRO,MG
2232,2020,4,341.872620000000000000,FERRO,ES
2233,2020,12,10489622.000000000000000000,FERRO,MA
2234,2020,11,1410005.400000000000000000,FERRO,RJ
2235,2020,8,4461.679700000000000000,FERRO,RJ
2236,2020,5,116143.516000000000000000,FERRO,MG
2237,2020,12,75897.620000000000000000,FERRO,MS
2238,2020,10,421169.800000000000000000,FERRO,MA
2239,2020,6,17559.309000000000000000,FERRO,MG
2240,2020,9,420354.900000000000000000,FERRO,ES
2241,2020,4,45539.010000000000000000,FERRO,MG
2242,2020,9,8468.773000000000000000,FERRO,MG
2243,2020,7,5.772903000000000000,FERRO,CE
2244,2020,10,5072.052000000000000000,FERRO,MG
2245,2020,8,202385.390000000000000000,FERRO,MA
2246,2020,12,99414656.000000000000000000,FERRO,PA
2247,2020,6,242.107440000000000000,FERRO,MS
2248,2020,6,14266.985000000000000000,FERRO,MS
2249,2020,9,103801.016000000000000000,FERRO,MG
2250,2020,9,2.968709000000000000,FERRO,CE
2251,2020,12,48662.910000000000000000,FERRO,MG
2252,2020,10,925408.940000000000000000,FERRO,MA
2253,2020,3,2437.082500000000000000,FERRO,MG
2254,2020,9,15460.770000000000000000,FERRO,MG
2255,2020,10,964363.000000000000000000,FERRO,MA
2256,2020,11,335822.800000000000000000,FERRO,MA
2257,2020,11,52298.690000000000000000,FERRO,PB
2258,2020,3,93979.740000000000000000,FERRO,MA
2259,2020,11,74764720.000000000000000000,FERRO,PA
2260,2020,6,13.835429000000000000,FERRO,MG
2261,2020,12,662811.250000000000000000,FERRO,MG
2262,2020,4,1273.330400000000000000,FERRO,MG
2263,2020,6,75141.980000000000000000,FERRO,ES
2264,2020,10,11060.192000000000000000,FERRO,MG
2265,2020,2,12217.176000000000000000,FERRO,MG
2266,2020,9,169629.300000000000000000,FERRO,MG
2267,2020,9,180565.580000000000000000,FERRO,MG
2268,2020,9,18927.200000000000000000,FERRO,MG
2269,2020,2,90705.440000000000000000,FERRO,ES
2270,2020,10,164489.730000000000000000,FERRO,MG
2271,2020,4,8879.218000000000000000,FERRO,MS
2272,2020,10,73072.650000000000000000,FERRO,MG
2273,2020,2,245856.480000000000000000,FERRO,MG
2274,2020,10,1183.134000000000000000,FERRO,MG
2275,2020,8,752559.700000000000000000,FERRO,RJ
2276,2020,10,56697.720000000000000000,FERRO,MG
2277,2020,1,256974.220000000000000000,FERRO,MA
2278,2020,11,39.258100000000000000,FERRO,RS
2279,2020,1,1251.503500000000000000,FERRO,MG
2280,2020,3,358.910280000000000000,FERRO,ES
2281,2020,9,392338.800000000000000000,FERRO,MG
2282,2020,4,54497.730000000000000000,FERRO,MG
2283,2020,7,59217.707000000000000000,FERRO,MA
2284,2020,5,53770.918000000000000000,FERRO,RJ
2285,2020,4,9637.187500000000000000,FERRO,ES
2286,2020,9,246298.970000000000000000,FERRO,MA
2287,2020,5,24272.748000000000000000,FERRO,MG
2288,2020,6,11198.437500000000000000,FERRO,MG
2289,2020,8,6.683170000000000000,FERRO,MG
2290,2020,10,221812.420000000000000000,FERRO,AL
2291,2020,6,53057.223000000000000000,FERRO,MG
2292,2020,11,114386.710000000000000000,FERRO,MA
2293,2020,2,24953.572000000000000000,FERRO,MG
2294,2020,10,84120.234000000000000000,FERRO,MA
2295,2020,5,16030.861000000000000000,FERRO,MG
2296,2020,11,212715.310000000000000000,FERRO,MG
2297,2020,2,120175.500000000000000000,FERRO,MG
2298,2020,8,335200.600000000000000000,FERRO,ES
2299,2020,10,13042.947000000000000000,FERRO,BA
2300,2020,8,20.953156000000000000,FERRO,RS
2301,2020,12,275.346000000000000000,FERRO,RJ
2302,2020,8,16568.383000000000000000,FERRO,MG
2303,2020,1,59749524.000000000000000000,FERRO,PA
2304,2020,3,119695.780000000000000000,FERRO,ES
2305,2020,4,473.406000000000000000,FERRO,PA
2306,2020,3,38969.938000000000000000,FERRO,MG
2307,2020,9,224805.610000000000000000,FERRO,MG
2308,2020,12,551802.060000000000000000,FERRO,RJ
2309,2020,7,20069.098000000000000000,FERRO,MG
2310,2020,2,40284768.000000000000000000,FERRO,PA
2311,2020,1,155991.110000000000000000,FERRO,RJ
2312,2020,8,2.367314000000000000,FERRO,CE
2313,2020,12,1560.242100000000000000,FERRO,MG
2314,2020,10,61250.285000000000000000,FERRO,MG
2315,2020,9,282720.800000000000000000,FERRO,PE
2316,2020,1,56008.547000000000000000,FERRO,MG
2317,2020,3,12407.448000000000000000,FERRO,MG
2318,2020,8,62.825775000000000000,FERRO,MG
2319,2020,3,101240.170000000000000000,FERRO,MS
2320,2020,12,2324603.500000000000000000,FERRO,PA
2321,2020,7,55644.580000000000000000,FERRO,MG
2322,2020,6,213431.950000000000000000,FERRO,MS
2323,2020,7,339619.470000000000000000,FERRO,ES
2324,2020,9,36896.754000000000000000,FERRO,MS
2325,2020,2,28392.498000000000000000,FERRO,RJ
2326,2020,1,101653.720000000000000000,FERRO,MG
2327,2020,1,55434.950000000000000000,FERRO,MG
2328,2020,10,556095.560000000000000000,FERRO,MA
2329,2020,11,606142.500000000000000000,FERRO,RJ
2330,2020,6,497148.620000000000000000,FERRO,MA
2331,2020,9,685574.300000000000000000,FERRO,MA
2332,2020,7,1138.043600000000000000,FERRO,MG
2333,2020,7,60918.023000000000000000,FERRO,MG
2334,2020,11,288754.660000000000000000,FERRO,AL
2335,2020,4,40458.285000000000000000,FERRO,ES
2336,2020,6,7262206.000000000000000000,FERRO,MG
2337,2020,8,139799.310000000000000000,FERRO,RJ
2338,2020,6,50855.370000000000000000,FERRO,RJ
2339,2020,4,2535.091000000000000000,FERRO,RJ
2340,2020,10,2026775.800000000000000000,FERRO,MG
2341,2020,12,2644735.000000000000000000,FERRO,MA
2342,2020,11,100727.020000000000000000,FERRO,ES
2343,2020,10,734927.560000000000000000,FERRO,MG
2344,2020,11,108.519350000000000000,FERRO,MG
2345,2020,12,5028.804000000000000000,FERRO,PA
2346,2020,4,21351.955000000000000000,FERRO,MG
2347,2020,12,326714.620000000000000000,FERRO,MG
2348,2020,1,26246.227000000000000000,FERRO,MG
2349,2020,11,292934.940000000000000000,FERRO,RJ
2350,2020,10,21214.723000000000000000,FERRO,MS
2351,2020,10,5.176122000000000000,FERRO,CE
2352,2020,7,76.014850000000000000,FERRO,MG
2353,2020,10,105729.914000000000000000,FERRO,MG
2354,2020,9,51241964.000000000000000000,FERRO,PA
2355,2020,1,57095.074000000000000000,FERRO,RJ
2356,2020,8,1061.692700000000000000,FERRO,MG
2357,2020,4,133929.100000000000000000,FERRO,MG
2358,2020,7,6.771272000000000000,FERRO,MG
2359,2020,8,326.306520000000000000,FERRO,MS
2360,2020,1,134594.140000000000000000,FERRO,MG
2361,2020,7,12491.298000000000000000,FERRO,MG
2362,2020,6,269665.800000000000000000,FERRO,MA
2363,2020,3,1851033.600000000000000000,FERRO,MG
2364,2020,3,69805.375000000000000000,FERRO,MA
2365,2020,3,74147.930000000000000000,FERRO,RJ
2366,2020,6,47720.160000000000000000,FERRO,CE
2367,2020,6,100.772140000000000000,FERRO,RJ
2368,2020,10,82.795870000000000000,FERRO,PA
2369,2020,11,6.738264000000000000,FERRO,CE
2370,2020,12,475.861270000000000000,FERRO,MG
2371,2020,9,0.985983000000000000,FERRO,SP
2372,2020,12,1.108352000000000000,FERRO,PR
2373,2020,2,10567.359000000000000000,FERRO,MS
2374,2020,9,85953.930000000000000000,FERRO,RJ
2375,2020,8,17101.102000000000000000,FERRO,MG
2376,2020,9,312.005100000000000000,FERRO,RJ
2377,2020,11,10.675450000000000000,FERRO,CE
2378,2020,9,13.735040000000000000,FERRO,MG
2379,2020,3,143495.860000000000000000,FERRO,RJ
2380,2020,5,45823.707000000000000000,FERRO,MG
2381,2020,6,727.528140000000000000,FERRO,SC
2382,2020,9,62.130430000000000000,FERRO,MG
2383,2020,9,89499.810000000000000000,FERRO,MG
2384,2020,11,155085.110000000000000000,FERRO,MG
2385,2020,6,853727.800000000000000000,FERRO,MS
2386,2020,12,225244160.000000000000000000,FERRO,PA
2387,2020,1,33825.742000000000000000,FERRO,MG
2388,2020,6,188413.280000000000000000,FERRO,MA
2389,2020,9,75399.650000000000000000,FERRO,MG
2390,2020,1,341.578770000000000000,FERRO,PB
2391,2020,11,34.937360000000000000,FERRO,MG
2392,2020,3,85293.700000000000000000,FERRO,MG
2393,2020,1,5239.368700000000000000,FERRO,MG
2394,2020,8,825.779700000000000000,FERRO,MG
2395,2020,8,225448.050000000000000000,FERRO,PE
2396,2020,4,67446.880000000000000000,FERRO,MG
2397,2020,12,798835.700000000000000000,FERRO,MA
2398,2020,2,125627.586000000000000000,FERRO,RJ
2399,2020,7,252.079850000000000000,FERRO,RJ
2400,2020,8,136045.270000000000000000,FERRO,MG
2401,2020,8,23666.010000000000000000,FERRO,MG
2402,2020,9,1.522300000000000000,FERRO,CE
2403,2020,2,637148.750000000000000000,FERRO,MG
2404,2020,4,919497.940000000000000000,FERRO,MA
2405,2020,6,40749.047000000000000000,FERRO,MG
2406,2020,8,63.608685000000000000,FERRO,MG
2407,2020,6,37301424.000000000000000000,FERRO,PA
2408,2020,11,34.422850000000000000,FERRO,MG
2409,2020,8,53760.855000000000000000,FERRO,ES
2410,2020,12,80.784780000000000000,FERRO,MG
2411,2020,5,55697.984000000000000000,FERRO,RJ
2412,2020,10,34947972.000000000000000000,FERRO,PA
2413,2020,10,107.980995000000000000,FERRO,MG
2414,2020,3,113619.040000000000000000,FERRO,MG
2415,2020,1,410712.900000000000000000,FERRO,MS
2416,2020,2,47109.010000000000000000,FERRO,MG
